id,host_id,neighbourhood_group,neighbourhood,room_type,price,last_review
19887942,140770094,Brooklyn,Bedford-Stuyvesant,Entire home/apt,170,02/07/2019
19888160,128517263,Brooklyn,Bushwick,Private room,75,28/01/2019
19888622,140470401,Brooklyn,Crown Heights,Entire home/apt,200,30/06/2019
19889348,69108319,Manhattan,Upper East Side,Entire home/apt,115,
19889906,140798168,Queens,Astoria,Entire home/apt,165,
19890448,15096876,Brooklyn,Bushwick,Private room,60,31/07/2017
19890678,513517,Brooklyn,Crown Heights,Private room,59,25/05/2018
19891174,55468128,Brooklyn,Windsor Terrace,Private room,49,29/06/2019
19891482,2574881,Manhattan,East Village,Entire home/apt,150,08/10/2018
19891485,10677720,Manhattan,Lower East Side,Private room,77,13/05/2018
19891590,325862,Brooklyn,Windsor Terrace,Entire home/apt,99,23/06/2019
19891602,8199671,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,19/04/2019
19891896,125458231,Manhattan,Upper West Side,Private room,85,
19892112,52535342,Brooklyn,Park Slope,Entire home/apt,175,
19892264,87474067,Brooklyn,Bedford-Stuyvesant,Private room,60,20/05/2018
19892549,26645843,Manhattan,Harlem,Entire home/apt,250,25/06/2019
19892918,60230747,Queens,Ridgewood,Private room,30,03/09/2017
19893872,140847083,Manhattan,Washington Heights,Private room,99,05/05/2019
19894567,619942,Brooklyn,Cypress Hills,Private room,42,03/06/2019
19894733,104470941,Brooklyn,Crown Heights,Private room,90,02/07/2019
19894740,25991504,Manhattan,Morningside Heights,Private room,48,16/08/2017
19896613,73056979,Manhattan,Upper East Side,Private room,55,16/01/2018
19898570,140889033,Queens,Rego Park,Entire home/apt,40,24/02/2019
19902776,140931908,Manhattan,East Harlem,Entire home/apt,200,25/06/2019
19903510,17617027,Brooklyn,Fort Greene,Entire home/apt,100,23/07/2017
19904670,17507326,Brooklyn,Bedford-Stuyvesant,Private room,107,30/06/2019
19905170,34388017,Brooklyn,Crown Heights,Entire home/apt,175,
19906070,140964310,Manhattan,East Harlem,Private room,150,
19906460,131647128,Manhattan,Upper West Side,Entire home/apt,225,16/05/2019
19906528,72926334,Brooklyn,Bedford-Stuyvesant,Private room,27,16/06/2019
19906578,132839074,Brooklyn,Williamsburg,Entire home/apt,101,09/02/2019
19907176,131647128,Manhattan,Upper West Side,Entire home/apt,255,27/02/2019
19907609,131647128,Manhattan,Upper West Side,Entire home/apt,320,28/06/2019
19907678,57670550,Brooklyn,Crown Heights,Entire home/apt,87,26/06/2018
19907826,29003640,Manhattan,Washington Heights,Entire home/apt,60,26/09/2017
19908088,140983856,Manhattan,Financial District,Entire home/apt,199,13/06/2019
19908261,137264725,Manhattan,Chinatown,Entire home/apt,320,22/07/2018
19909197,52583380,Brooklyn,Park Slope,Private room,88,08/12/2017
19909586,1426080,Manhattan,West Village,Private room,115,21/08/2017
19910074,11878464,Brooklyn,Prospect Heights,Private room,85,01/01/2018
19910558,2505262,Brooklyn,Clinton Hill,Entire home/apt,83,
19910666,141011662,Manhattan,Hell's Kitchen,Entire home/apt,176,
19910689,141012246,Manhattan,Harlem,Private room,100,08/10/2017
19910725,23909694,Manhattan,Greenwich Village,Private room,100,12/08/2017
19910952,99202586,Staten Island,Randall Manor,Entire home/apt,135,26/05/2019
19911620,36565683,Manhattan,Upper West Side,Entire home/apt,150,23/03/2019
19911716,8258751,Manhattan,SoHo,Entire home/apt,250,16/08/2017
19911778,140304567,Brooklyn,Bay Ridge,Entire home/apt,125,07/08/2018
19911921,15932734,Manhattan,East Village,Entire home/apt,160,18/05/2019
19912065,141025502,Brooklyn,Sheepshead Bay,Entire home/apt,95,07/06/2019
19912256,1927824,Brooklyn,Williamsburg,Entire home/apt,250,30/05/2019
19912332,19113311,Manhattan,East Village,Entire home/apt,175,17/10/2017
19912495,10457196,Manhattan,Little Italy,Entire home/apt,150,17/06/2019
19912535,19863077,Manhattan,East Village,Entire home/apt,192,
19912628,141031544,Queens,Ditmars Steinway,Private room,69,
19912814,81937,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,15/08/2017
19912854,112774776,Brooklyn,Bedford-Stuyvesant,Entire home/apt,92,12/08/2018
19913070,3300910,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,29/06/2019
19913191,43105586,Manhattan,Hell's Kitchen,Entire home/apt,280,21/03/2019
19913497,6955481,Brooklyn,Williamsburg,Entire home/apt,275,06/08/2017
19913714,48081884,Brooklyn,Williamsburg,Private room,60,14/08/2017
19913761,6862083,Manhattan,Two Bridges,Private room,110,28/09/2018
19913783,31856573,Manhattan,Harlem,Private room,80,
19914209,141052003,Queens,Jamaica,Private room,65,26/09/2018
19914250,48972208,Manhattan,Hell's Kitchen,Private room,89,
19914762,6219013,Manhattan,Nolita,Entire home/apt,200,23/09/2018
19915204,139357580,Queens,Ditmars Steinway,Private room,59,23/06/2019
19915657,139357580,Queens,Ditmars Steinway,Private room,55,23/06/2019
19915939,139357580,Queens,Ditmars Steinway,Private room,60,23/06/2019
19919747,142053,Manhattan,Hell's Kitchen,Entire home/apt,199,24/06/2019
19922292,51870709,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,28/08/2017
19922819,10642725,Brooklyn,Bedford-Stuyvesant,Private room,35,28/09/2017
19923041,129273512,Brooklyn,Gowanus,Private room,79,23/06/2019
19923377,48081884,Brooklyn,Williamsburg,Private room,65,27/05/2019
19923426,135840287,Brooklyn,Crown Heights,Private room,65,04/04/2018
19924521,53710434,Brooklyn,Bushwick,Entire home/apt,85,21/05/2019
19925397,46708895,Bronx,Mount Hope,Entire home/apt,250,25/06/2019
19928987,24041479,Manhattan,Upper East Side,Private room,246,24/10/2018
19929209,120762452,Manhattan,Murray Hill,Entire home/apt,150,17/09/2017
19929279,10391137,Brooklyn,Clinton Hill,Entire home/apt,250,11/06/2019
19929723,137999892,Staten Island,Concord,Private room,34,18/05/2019
19929904,71730214,Queens,Ridgewood,Entire home/apt,80,29/08/2018
19930489,137999892,Staten Island,Concord,Private room,35,22/06/2019
19930641,26018020,Brooklyn,Bushwick,Private room,75,
19930835,137999892,Staten Island,Concord,Private room,33,09/06/2019
19931069,48146336,Manhattan,Hell's Kitchen,Entire home/apt,130,24/06/2019
19931860,4335080,Manhattan,Midtown,Entire home/apt,350,06/12/2017
19932387,141229116,Queens,Bellerose,Private room,60,05/07/2019
19932802,45399737,Manhattan,Greenwich Village,Private room,150,
19933872,92307204,Brooklyn,Williamsburg,Private room,65,22/04/2018
19933967,120762452,Manhattan,Murray Hill,Entire home/apt,150,
19936586,26091462,Brooklyn,Bedford-Stuyvesant,Private room,100,05/11/2017
19940173,137306448,Manhattan,Upper East Side,Entire home/apt,219,26/06/2019
19940410,39250457,Brooklyn,Williamsburg,Entire home/apt,90,23/08/2017
19942242,141322867,Brooklyn,Flatlands,Private room,46,12/08/2017
19942348,141324173,Manhattan,Financial District,Entire home/apt,200,24/06/2019
19943029,141194871,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,29/06/2019
19943440,141335210,Manhattan,West Village,Entire home/apt,599,
19943741,2292332,Manhattan,Nolita,Entire home/apt,350,25/05/2019
19943797,34738874,Brooklyn,Crown Heights,Entire home/apt,88,18/08/2017
19944735,81996236,Queens,Ditmars Steinway,Private room,105,
19944880,5350896,Brooklyn,Williamsburg,Entire home/apt,175,25/06/2019
19945196,16567193,Brooklyn,Canarsie,Private room,80,
19945327,37234244,Manhattan,Midtown,Entire home/apt,105,05/01/2019
19945408,48146336,Manhattan,Hell's Kitchen,Entire home/apt,160,30/04/2019
19945772,16532782,Brooklyn,Kensington,Entire home/apt,160,
19945811,8026588,Brooklyn,Brooklyn Heights,Entire home/apt,200,03/09/2018
19946195,141359133,Brooklyn,Park Slope,Private room,97,17/06/2019
19946965,62710779,Manhattan,Upper West Side,Private room,89,03/08/2017
19948170,136300221,Manhattan,West Village,Entire home/apt,225,03/12/2018
19948618,48146336,Manhattan,Hell's Kitchen,Entire home/apt,130,29/06/2019
19948995,59875550,Brooklyn,Williamsburg,Private room,50,23/01/2018
19949135,75967547,Manhattan,Harlem,Private room,125,11/11/2018
19949138,16596728,Brooklyn,Columbia St,Entire home/apt,149,26/06/2019
19949310,112186372,Brooklyn,Bedford-Stuyvesant,Shared room,200,02/09/2017
19949403,4685815,Brooklyn,Williamsburg,Private room,60,20/08/2017
19949634,4109954,Brooklyn,Greenpoint,Entire home/apt,200,03/07/2019
19950255,91002349,Manhattan,Harlem,Shared room,65,
19950630,32153139,Manhattan,East Harlem,Private room,55,09/08/2017
19951170,35387196,Brooklyn,Crown Heights,Entire home/apt,78,27/05/2019
19951242,202362,Brooklyn,Williamsburg,Entire home/apt,275,05/12/2017
19951265,2971336,Brooklyn,Williamsburg,Private room,140,04/01/2018
19951620,6208391,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,214,29/05/2019
19951681,40008714,Queens,Astoria,Private room,65,26/02/2019
19952226,15835115,Brooklyn,Flatbush,Entire home/apt,75,11/09/2017
19952747,139357580,Queens,Ditmars Steinway,Private room,45,15/06/2019
19952847,129646758,Brooklyn,East Flatbush,Entire home/apt,95,01/07/2019
19954367,9864136,Manhattan,Harlem,Private room,65,
19954751,131712054,Manhattan,Hell's Kitchen,Private room,111,06/07/2019
19958302,34447878,Manhattan,Civic Center,Entire home/apt,210,22/09/2018
19960443,140821239,Manhattan,Upper East Side,Private room,100,02/05/2018
19960507,1772509,Brooklyn,Red Hook,Entire home/apt,145,25/05/2019
19960519,18604887,Brooklyn,Bushwick,Entire home/apt,50,24/11/2017
19961187,30849492,Manhattan,Gramercy,Entire home/apt,280,
19963641,2073124,Brooklyn,Fort Greene,Entire home/apt,136,28/08/2017
19963733,93355703,Brooklyn,Brooklyn Heights,Entire home/apt,585,18/02/2019
19964062,141540856,Queens,Astoria,Entire home/apt,200,24/11/2017
19964070,2036797,Brooklyn,Williamsburg,Entire home/apt,180,08/05/2019
19964109,105878573,Brooklyn,East New York,Private room,40,23/06/2019
19964262,105878573,Brooklyn,East New York,Private room,40,22/06/2019
19964343,141544900,Brooklyn,East Flatbush,Entire home/apt,56,12/05/2019
19964849,45752004,Manhattan,Upper East Side,Entire home/apt,795,02/07/2019
19965684,141557712,Queens,Astoria,Entire home/apt,135,01/07/2019
19966023,8977208,Manhattan,East Village,Entire home/apt,130,
19967115,12652679,Queens,Astoria,Entire home/apt,80,23/05/2019
19967297,33106693,Manhattan,Harlem,Private room,110,
19967657,16549535,Manhattan,Lower East Side,Entire home/apt,50,28/09/2018
19968221,184913,Brooklyn,Gowanus,Entire home/apt,298,27/05/2019
19968388,38592785,Manhattan,Washington Heights,Private room,55,06/07/2019
19968961,6393112,Manhattan,Chelsea,Private room,110,
19969013,71841088,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,
19969420,27186594,Manhattan,Financial District,Private room,87,05/05/2019
19969461,14833285,Brooklyn,Sheepshead Bay,Entire home/apt,100,11/11/2018
19970186,10787007,Manhattan,Gramercy,Entire home/apt,125,28/11/2018
19970216,1902239,Manhattan,Lower East Side,Entire home/apt,115,23/06/2019
19970249,54769760,Brooklyn,Williamsburg,Private room,50,22/06/2019
19970350,15344412,Staten Island,New Springville,Private room,43,
19970764,22129776,Manhattan,Lower East Side,Entire home/apt,449,05/05/2019
19974905,141615596,Bronx,Parkchester,Shared room,26,23/04/2019
19975703,1287787,Brooklyn,Prospect-Lefferts Gardens,Private room,38,
19977131,2971336,Brooklyn,Williamsburg,Private room,110,01/09/2017
19979480,26172284,Brooklyn,Bushwick,Private room,32,
19979771,141700715,Brooklyn,Fort Greene,Entire home/apt,149,05/08/2017
19979892,138913479,Brooklyn,Sheepshead Bay,Entire home/apt,130,06/07/2019
19979903,135845936,Queens,Ditmars Steinway,Private room,75,04/12/2017
19980048,15200154,Manhattan,West Village,Entire home/apt,350,13/08/2017
19980277,10995969,Brooklyn,Fort Greene,Private room,62,24/08/2017
19980512,19134080,Manhattan,East Village,Entire home/apt,110,04/09/2017
19981092,29568720,Manhattan,Washington Heights,Private room,80,31/10/2017
19981294,132080218,Manhattan,Kips Bay,Private room,120,01/01/2018
19981584,75819473,Brooklyn,Crown Heights,Private room,57,01/09/2017
19981649,10286572,Manhattan,East Village,Entire home/apt,239,24/04/2019
19981671,139879568,Queens,Long Island City,Private room,84,29/05/2019
19981877,138515591,Manhattan,East Harlem,Private room,44,26/05/2019
19981889,44194869,Manhattan,Harlem,Private room,100,14/06/2019
19982386,19413375,Manhattan,Chelsea,Entire home/apt,500,19/06/2019
19983575,138515591,Manhattan,East Harlem,Private room,46,30/06/2019
19984134,5962328,Queens,Flushing,Entire home/apt,140,11/08/2018
19984925,138515591,Manhattan,East Harlem,Private room,41,04/05/2019
19985199,9864136,Brooklyn,Bushwick,Private room,35,18/09/2018
19985425,75218527,Brooklyn,Crown Heights,Entire home/apt,114,19/06/2019
19986637,33527075,Queens,Elmhurst,Private room,57,02/07/2019
19991488,46066063,Brooklyn,Bedford-Stuyvesant,Private room,40,08/06/2019
19993084,141844749,Brooklyn,Bedford-Stuyvesant,Private room,60,18/06/2019
19993470,114867228,Manhattan,NoHo,Entire home/apt,137,18/06/2019
19994533,2491844,Manhattan,East Village,Entire home/apt,150,16/07/2018
19996712,4077993,Brooklyn,Crown Heights,Private room,80,28/09/2018
19996830,1287787,Brooklyn,Prospect-Lefferts Gardens,Private room,33,11/06/2019
19997141,134762059,Brooklyn,East Flatbush,Private room,50,28/10/2018
19997686,14757938,Brooklyn,Greenpoint,Private room,65,
19998416,1780076,Brooklyn,Crown Heights,Private room,55,21/10/2017
19998620,116100517,Queens,Flushing,Entire home/apt,39,29/07/2017
19998689,2596096,Queens,Astoria,Private room,150,09/03/2019
19998918,141910666,Manhattan,Upper East Side,Entire home/apt,197,31/05/2019
19999527,131697576,Bronx,East Morrisania,Private room,65,22/06/2019
19999906,15787004,Brooklyn,Bushwick,Private room,50,
20000184,102482048,Brooklyn,Bushwick,Private room,50,22/04/2019
20000260,16091224,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,130,20/08/2017
20000290,361155,Brooklyn,Flatbush,Entire home/apt,200,17/06/2019
20000421,64018594,Manhattan,Harlem,Private room,45,16/08/2017
20000820,27527984,Brooklyn,Bushwick,Private room,66,08/10/2017
20001006,141937671,Brooklyn,Crown Heights,Private room,60,14/06/2019
20001157,74541079,Brooklyn,Crown Heights,Entire home/apt,399,24/03/2019
20002262,34382987,Manhattan,East Village,Private room,90,
20004647,138635224,Manhattan,Washington Heights,Private room,33,
20005568,63986235,Manhattan,Harlem,Private room,75,17/09/2017
20006934,6137321,Manhattan,Hell's Kitchen,Entire home/apt,279,04/07/2019
20007899,3554481,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,
20008527,138515591,Manhattan,East Harlem,Private room,51,20/05/2019
20009122,117287,Manhattan,Hell's Kitchen,Private room,130,20/05/2018
20010930,18987217,Queens,Ridgewood,Entire home/apt,90,
20011434,28825500,Brooklyn,Williamsburg,Private room,100,
20011863,14157435,Brooklyn,Flatlands,Private room,47,05/07/2019
20012263,17591452,Brooklyn,Bedford-Stuyvesant,Private room,85,30/10/2018
20013255,115228513,Manhattan,Upper West Side,Private room,99,30/05/2019
20013291,88022215,Manhattan,Murray Hill,Entire home/apt,120,
20013531,15787004,Brooklyn,Bushwick,Private room,60,19/05/2019
20014072,15617507,Bronx,Morris Park,Private room,29,19/01/2019
20014141,54498900,Manhattan,Upper West Side,Entire home/apt,170,01/01/2018
20014534,43010827,Brooklyn,Williamsburg,Private room,45,24/07/2018
20014879,99380211,Manhattan,Inwood,Private room,70,02/07/2019
20014895,81140056,Manhattan,East Village,Entire home/apt,198,02/01/2019
20015002,17529252,Brooklyn,Bushwick,Private room,87,04/09/2017
20015668,118902541,Manhattan,Harlem,Entire home/apt,80,
20015736,133926727,Manhattan,Harlem,Entire home/apt,250,14/01/2018
20016090,94543144,Brooklyn,Bedford-Stuyvesant,Entire home/apt,152,29/06/2019
20016469,45374780,Manhattan,Little Italy,Private room,95,
20016493,142118455,Manhattan,NoHo,Entire home/apt,1795,21/06/2019
20016975,55939980,Manhattan,Midtown,Entire home/apt,210,30/12/2018
20017121,82119233,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,30/06/2019
20017161,602131,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,69,27/06/2019
20017584,142133001,Brooklyn,Bedford-Stuyvesant,Private room,55,23/06/2019
20017636,15520689,Manhattan,Lower East Side,Entire home/apt,90,31/08/2017
20017753,142135334,Brooklyn,Bedford-Stuyvesant,Private room,45,13/06/2019
20018667,23587319,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,10/11/2017
20022549,32446721,Queens,Corona,Shared room,37,30/06/2019
20025456,5639390,Manhattan,Harlem,Entire home/apt,130,
20026248,37318968,Queens,Arverne,Entire home/apt,275,23/06/2019
20026598,32446918,Brooklyn,Bushwick,Entire home/apt,150,25/06/2019
20026998,1748382,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,30/06/2019
20028846,142240474,Manhattan,Chelsea,Entire home/apt,230,20/06/2019
20028865,39939372,Brooklyn,Bushwick,Private room,65,
20029021,12431341,Brooklyn,Bedford-Stuyvesant,Entire home/apt,149,21/10/2018
20029169,21060836,Manhattan,Midtown,Entire home/apt,690,04/09/2017
20029501,142246533,Manhattan,Upper East Side,Private room,53,16/08/2017
20030489,31336910,Brooklyn,Vinegar Hill,Private room,245,
20030871,1822729,Brooklyn,Williamsburg,Private room,70,05/03/2019
20031027,6916278,Manhattan,East Village,Entire home/apt,275,09/06/2019
20031317,142263776,Manhattan,Harlem,Entire home/apt,113,
20031768,4777135,Queens,Long Island City,Private room,56,27/01/2018
20031965,142268790,Queens,Forest Hills,Entire home/apt,268,16/06/2019
20032886,16329486,Brooklyn,Bushwick,Private room,75,14/12/2017
20033157,57328653,Manhattan,Midtown,Private room,82,29/04/2019
20033434,31480299,Brooklyn,Fort Greene,Private room,65,05/11/2017
20033770,15899162,Brooklyn,Greenpoint,Entire home/apt,71,23/09/2018
20034180,121612198,Brooklyn,Canarsie,Private room,89,19/05/2019
20034244,113295877,Staten Island,Tompkinsville,Private room,59,22/06/2019
20034806,75777937,Brooklyn,Williamsburg,Private room,50,06/08/2017
20035466,53630880,Brooklyn,Crown Heights,Entire home/apt,100,31/12/2018
20035612,59764159,Manhattan,Harlem,Private room,55,24/08/2017
20035645,142312133,Queens,Forest Hills,Entire home/apt,69,05/01/2019
20035842,131767309,Manhattan,Two Bridges,Private room,35,01/01/2018
20040994,29750315,Manhattan,West Village,Private room,108,31/08/2017
20044214,19474504,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,08/09/2017
20044802,121612198,Brooklyn,Canarsie,Private room,75,13/06/2019
20045444,24559370,Manhattan,Washington Heights,Entire home/apt,99,26/08/2018
20045641,48851196,Brooklyn,Williamsburg,Private room,80,
20047896,27559992,Brooklyn,Clinton Hill,Entire home/apt,158,19/06/2019
20048459,41827222,Brooklyn,Bedford-Stuyvesant,Private room,50,25/08/2017
